tcp,pop_3,SF,1,1,0,0,1,0,255,254,1,0.01,0,0,0,guess_passwd
tcp,smtp,SF,1,1,0,0,1,0,110,25,0.23,0.13,0.01,0,0,normal
tcp,http,SF,1,6,0,0,1,0,96,255,1,0,0.01,0,0,normal
udp,domain_u,SF,0,3,0,0,1,0,255,253,0.99,0.01,0,0,0,normal
tcp,private,SH,0,1,1,0,1,0,30,1,0.03,1,1,1,0,nmap
tcp,uucp,RSTO,0,119,0,1,0.06,0.07,255,7,0.03,0.06,0,0,1,neptune
tcp,other,S0,0,497,1,0,0,1,255,1,0,1,0,0.01,0.99,satan
tcp,ftp,SF,0,1,0,0,1,0,155,71,0.46,0.03,0.01,0,0,guess_passwd
tcp,private,REJ,0,217,0,1,0.03,0.07,255,6,0.02,0.07,0,0,1,neptune
tcp,private,REJ,0,106,0,1,0.14,0.08,255,15,0.06,0.06,0,0,1,neptune
tcp,smtp,SF,1,1,0,0,1,0,62,42,0.66,0.05,0.02,0,0,normal
tcp,private,REJ,0,239,0,1,0.05,0.07,255,12,0.05,0.07,0,0,1,neptune
tcp,telnet,SF,1,1,0,0,1,0,248,32,0.13,0.03,0,0,0,ps
tcp,http,SF,1,2,0,0,1,0,26,229,1,0,0.04,0,0,normal
tcp,private,REJ,0,117,0,1,0.09,0.06,255,10,0.04,0.05,0,0,1,neptune
tcp,http,SF,1,25,0,0,1,0,25,255,1,0,0.04,0,0,normal
tcp,http,SF,1,1,0,0,1,0,151,151,1,0,0.01,0,0,normal
tcp,private,REJ,0,228,0,1,0.07,0.07,255,15,0.06,0.08,0,0,1,neptune
tcp,telnet,SF,0,1,0,0,1,0,255,69,0.27,0.03,0,0,0.11,processtable
tcp,telnet,SF,0,1,0,0,1,0,255,60,0.24,0.04,0,0,0.11,processtable
tcp,http,SF,1,3,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,private,S0,0,259,1,0,0.08,0.07,255,20,0.08,0.07,0,1,0,neptune
tcp,http,SF,1,16,0,0,1,0,255,255,1,0,0,0,0,normal
icmp,ecr_i,SF,0,173,0,0,1,0,255,254,1,0.01,1,0,0,smurf
tcp,whois,REJ,0,282,0,1,0.06,0.06,255,17,0.07,0.07,0,0,1,neptune
udp,private,SF,0,5,0,0,1,0,255,254,1,0.01,0,0,0,snmpguess
tcp,http,SF,1,6,0,0,1,0,30,255,1,0,0.03,0,0,normal
icmp,ecr_i,SF,0,511,0,0,1,0,255,192,0.75,0.02,0.75,0,0.23,smurf
tcp,private,SH,0,1,1,0,1,0,80,1,0.01,1,1,1,0,nmap
tcp,private,REJ,0,132,0,1,0.09,0.05,255,12,0.05,0.06,0,0,1,neptune
tcp,finger,SF,0,1,0,0,1,0,74,10,0.04,0.31,0.01,0.01,0,normal
udp,domain_u,SF,0,208,0,0,1,0.01,255,254,1,0.01,0.01,0,0,normal
tcp,telnet,SF,0,2,0,0,1,0,255,255,1,0,0,0,0.02,guess_passwd
tcp,private,REJ,0,226,0,1,0.01,0.07,255,2,0.01,0.08,0,0.02,0.98,neptune
tcp,http,SF,1,3,0,0,1,0,171,255,1,0,0.01,0,0,normal
udp,domain_u,SF,0,7,0,0,1,0,220,220,1,0,0,0,0,normal
udp,domain_u,SF,0,13,0,0,1,0,255,255,1,0,0.01,0,0,normal
tcp,http,SF,1,1,0,0,1,0,1,255,1,0,1,0,0,normal
tcp,telnet,S3,0,1,1,0,1,0,255,117,0.46,0.02,0,0.53,0.01,processtable
tcp,http,SF,1,11,0,0,1,0,105,255,1,0,0.01,0,0,normal
tcp,telnet,SF,0,1,0,0,1,0,255,169,0.66,0.31,0,0.5,0.31,processtable
tcp,http,SF,1,1,0,0,1,0,131,255,1,0,0.01,0,0,normal
tcp,private,REJ,0,218,0,1,0.09,0.06,255,19,0.07,0.07,0,0,1,neptune
udp,private,SF,0,1,0,0,1,0,255,254,1,0.01,0,0,0,snmpguess
tcp,imap4,RSTO,0,3,0,1,0.33,0.67,186,59,0.24,0.03,0.01,0,0.9,mscan
tcp,http,SF,1,15,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,http,SF,1,4,0,0,1,0,11,254,1,0,0.09,0,0,normal
udp,domain_u,SF,0,4,0,0,1,0,255,252,0.99,0.01,0,0,0,normal
tcp,private,REJ,0,131,0,1,0.04,0.06,255,5,0.02,0.05,0,0,1,neptune
tcp,private,REJ,0,269,0,1,0.03,0.07,255,7,0.03,0.07,0,0,1,neptune
tcp,http,RSTR,1,11,0,1,1,0,255,237,0.93,0.01,0,0,0.17,apache2
icmp,eco_i,SF,0,1,0,0,1,0,2,98,1,0,1,0,0,ipsweep
tcp,telnet,S0,0,1,0.11,0.44,1,0,160,85,0.34,0.02,0.01,1,0,mscan
tcp,private,REJ,0,109,0,1,0.05,0.06,255,5,0.02,0.06,0,0,1,neptune
tcp,http,SF,1,4,0,0,1,0,206,255,1,0,0,0,0,normal
tcp,telnet,SF,0,1,0,0,1,0,255,191,0.75,0.24,0,0.5,0.24,processtable
tcp,telnet,RSTO,0,1,0,1,1,0,255,254,1,0.01,0,0.01,0.02,guess_passwd
tcp,private,S0,0,200,1,0,0.04,0.06,255,8,0.03,0.07,0,1,0,neptune
icmp,ecr_i,SF,0,1,0,0,1,0,90,23,0.01,1,0.01,0.99,0,pod
tcp,smtp,SF,1,3,0,0,1,0,255,203,0.8,0.13,0,0,0.19,mailbomb
tcp,http,SF,1,19,0,0,1,0,166,255,1,0,0.01,0,0,normal
tcp,private,REJ,0,267,0,1,0.04,0.06,255,11,0.04,0.07,0,0,1,neptune
tcp,telnet,SF,0,1,0,0,1,0,255,19,0.07,0.82,0,0,0.8,processtable
tcp,mtp,REJ,0,286,0,1,0.06,0.06,255,18,0.07,0.06,0,0,1,neptune
tcp,netbios_ns,S0,0,179,1,0,0.11,0.08,255,19,0.07,0.08,0,1,0,neptune
tcp,private,S0,0,203,1,0,0.07,0.06,255,14,0.05,0.07,0,1,0,neptune
tcp,private,REJ,0,273,0,1,0.01,0.06,255,3,0.01,0.06,0,0,1,neptune
tcp,systat,S0,0,239,1,0,0.08,0.07,255,20,0.08,0.08,0,1,0,neptune
tcp,other,REJ,0,461,0,1,0,1,255,1,0,1,0,0.04,0.96,satan
tcp,private,RSTO,0,198,0,1,0.01,0.07,255,1,0,0.07,0,0,1,neptune
tcp,ftp,SF,1,1,0,0,1,0,255,43,0.17,0.03,0,0.27,0.02,warezmaster
tcp,imap4,S0,0,110,1,0,0.08,0.07,255,9,0.04,0.06,0,1,0,neptune
tcp,private,S0,0,216,1,0,0.03,0.06,255,7,0.03,0.07,0,1,0,neptune
tcp,ftp,SF,1,1,0,0,1,0,255,4,0.02,0.21,0,0,0.2,warezmaster
tcp,http,SF,1,8,0,0,1,0,72,255,1,0,0.01,0,0,normal
tcp,private,S0,0,158,1,0,0.03,0.11,255,5,0.02,0.1,0,1,0,neptune
tcp,telnet,SF,0,1,0,0,1,0,255,187,0.73,0.02,0,0.39,0.01,processtable
tcp,http,SF,1,2,0,0,1,0,67,255,1,0,0.01,0.01,0,normal
tcp,private,REJ,0,242,0,1,0.01,0.07,255,2,0.01,0.06,0,0,1,neptune
tcp,private,REJ,0,272,0,1,0.05,0.06,255,14,0.05,0.06,0,0,1,neptune
tcp,http,RSTR,1,12,0,1,1,0,255,237,0.93,0.01,0,0,0.17,apache2
tcp,http,SF,1,10,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,private,REJ,0,510,0,1,0,1,255,1,0,1,0,0.02,0.97,satan
tcp,other,REJ,0,444,0,1,0,1,255,1,0,1,0,0.04,0.96,saint
tcp,telnet,SF,0,1,0,0,1,0,255,120,0.47,0.02,0,0,0.01,guess_passwd
tcp,smtp,SF,1,1,0,0,1,0,149,102,0.56,0.03,0.01,0,0,normal
icmp,ecr_i,SF,0,321,0,0,1,0,255,255,1,0,1,0,0,smurf
udp,domain_u,SF,0,120,0,0,1,0,255,255,1,0,0.01,0,0,normal
tcp,http,SF,1,1,0,0,1,0,1,255,1,0,1,0,0,normal
tcp,http,SF,1,20,0,0,1,0,255,255,1,0,0,0,0,normal
udp,domain_u,SF,0,139,0,0,1,0,255,254,1,0.01,0,0,0,normal
tcp,pop_3,SF,1,1,0,0,1,0,255,246,0.96,0.02,0,0,0.01,guess_passwd
tcp,private,REJ,0,148,0,1,0.01,0.06,255,1,0,0.06,0,0,1,neptune
tcp,link,REJ,0,233,0,1,0.07,0.06,255,17,0.07,0.07,0,0,1,neptune
udp,domain_u,SF,0,205,0,0,1,0.01,255,254,1,0.01,0,0,0,normal
tcp,private,REJ,0,139,0,1,0.12,0.06,255,17,0.07,0.06,0,0,1,neptune
tcp,http,SF,1,11,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,telnet,SF,0,1,0,0,1,0,255,190,0.75,0.02,0,0.38,0.01,processtable
tcp,finger,RSTO,0,200,0,1,0.06,0.06,255,13,0.05,0.07,0,0,1,neptune
tcp,smtp,SF,1,1,0,0,1,0,100,178,0.77,0.04,0.01,0,0,normal
tcp,http,SF,1,6,0,0,1,0,64,255,1,0,0.02,0,0,normal
udp,domain_u,SF,0,2,0,0,1,0,255,240,0.94,0.01,0.01,0,0.04,normal
tcp,ftp,SF,1,1,0,0,1,0,255,89,0.35,0.02,0,0,0.01,normal
tcp,ftp,SF,0,1,0,0,1,0,218,107,0.49,0.03,0,0,0,guess_passwd
tcp,Z39_50,REJ,0,209,0,1,0.02,0.07,255,4,0.02,0.08,0,0,1,neptune
udp,private,SF,0,1,0,0,1,0,192,191,0.99,0.01,0.01,0,0,snmpgetattack
tcp,telnet,RSTO,0,1,0,0.57,1,0,96,87,0.34,0.05,0.01,0,0.9,mscan
tcp,http,SF,1,7,0,0,1,0,9,231,1,0,0.11,0,0,normal
tcp,http,S0,0,110,1,0,1,0,255,255,1,0,0,0.65,0.32,apache2
tcp,http,SF,1,18,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,http,SF,1,2,0,0,1,0,255,250,0.98,0.01,0,0,0,normal
tcp,other,REJ,0,445,0,1,0,1,255,1,0,1,0,0.03,0.97,satan
tcp,whois,REJ,0,217,0,1,0.04,0.07,255,9,0.04,0.07,0,0,1,neptune
tcp,telnet,S3,0,1,1,0,1,0,255,141,0.55,0.41,0,0.44,0.4,processtable
tcp,http,SF,1,4,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,http,SF,1,13,0,0,1,0,254,255,1,0,0,0,0,normal
tcp,http,RSTR,1,8,0,1,1,0,255,244,0.96,0.01,0,0.02,0.47,apache2
tcp,ftp_data,SF,0,1,0,0,1,0,7,7,1,0,1,0,0,warezmaster
tcp,http,SF,1,11,0,0,1,0,32,255,1,0,0.03,0,0,normal
tcp,http,SF,1,3,0,0,1,0,47,172,1,0,0.02,0,0,normal
udp,private,SF,0,1,0,0,1,0,52,51,0.98,0.04,0.02,0,0,normal
icmp,ecr_i,SF,0,70,0,0,1,0,255,255,1,0,1,0,0,smurf
tcp,http,SF,1,26,0,0,1,0,255,255,1,0,0,0,0,normal
udp,domain_u,SF,0,1,0,0,1,0,255,11,0.04,0.03,0.04,0,0.02,normal
tcp,http,SF,1,7,0,0,1,0,7,255,1,0,0.14,0,0,normal
udp,private,SF,0,2,0,0,1,0,255,255,1,0,0.01,0,0,snmpguess
tcp,http,SF,1,13,0,0,1,0,30,255,1,0,0.03,0,0,normal
tcp,http,SF,1,11,0,0,1,0,218,255,1,0,0,0,0,normal
udp,private,SF,0,325,0,0,1,0,255,255,1,0,0.93,0,0,normal
tcp,private,REJ,0,195,0,1,0.02,0.07,255,3,0.01,0.07,0,0,1,neptune
tcp,http,SF,1,10,0,0,1,0,71,255,1,0,0.01,0,0,normal
tcp,http,SF,1,4,0,0,1,0,255,254,1,0.01,0,0,0.07,back
tcp,http,SF,1,34,0,0,1,0,255,255,1,0,0,0.01,0,normal
tcp,private,S0,0,148,1,0,0.07,0.05,58,11,0.19,0.09,0.02,1,0,neptune
udp,domain_u,SF,0,178,0,0,0.99,0.01,255,254,1,0.01,0.01,0,0,normal
tcp,http,SF,1,38,0,0,1,0,255,255,1,0,0,0,0,normal
udp,private,SF,0,511,0,0,1,0,255,255,1,0,0.78,0,0,normal
tcp,sunrpc,REJ,0,1,0,1,1,0,255,11,0.04,0.03,0,0,0.22,mscan
tcp,ftp_data,SF,0,1,0,0,1,0,8,7,0.88,0.25,0.88,0,0,warezmaster
tcp,http,SF,1,6,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,auth,REJ,0,202,0,1,0.05,0.06,255,10,0.04,0.06,0,0,1,neptune
icmp,ecr_i,SF,0,1,0,0,1,0,1,39,1,0,1,0,0,pod
tcp,http,S0,0,35,0.26,0.74,1,0,255,255,1,0,0,0.05,0.68,apache2
udp,private,SF,0,505,0,0,1,0,255,255,1,0,0.85,0,0,normal
tcp,http,RSTR,1,42,0.02,0.95,1,0,255,255,1,0,0,0,0.16,apache2
tcp,telnet,SF,0,1,0.5,0,1,0,255,128,0.5,0.01,0,0,0.65,mscan
tcp,smtp,SF,1,1,0,0,1,0,96,65,0.68,0.04,0.01,0,0,normal
udp,domain_u,SF,0,80,0,0,1,0,255,254,1,0.01,0.01,0,0,normal
tcp,http,S0,0,29,0.79,0.17,1,0,255,255,1,0,0,0.14,0.7,apache2
tcp,private,REJ,0,124,0,1,0.1,0.07,255,12,0.05,0.06,0,0,1,neptune
tcp,private,S0,0,117,1,0,0.09,0.07,255,11,0.04,0.06,0,1,0,neptune
tcp,http,SF,1,1,0,0,1,0,255,210,0.82,0.07,0,0.01,0.13,normal
tcp,ftp,SF,1,1,0,0,1,0,255,16,0.06,0.79,0,0,0.77,warezmaster
tcp,private,S0,0,224,1,0,0.01,0.07,255,2,0.01,0.07,0,1,0,neptune
tcp,netbios_dgm,S0,0,234,1,0,0.01,0.07,255,2,0.01,0.07,0,1,0,neptune
tcp,http,SF,1,9,0,0,1,0,33,255,1,0,0.06,0,0,normal
tcp,smtp,SF,1,1,0,0,1,0,193,218,0.82,0.03,0.01,0,0,normal
tcp,smtp,SF,1,1,0,0,1,0,255,142,0.56,0.02,0,0,0,normal
tcp,pop_3,SF,1,1,0,0,1,0,146,129,0.88,0.02,0.01,0,0.07,guess_passwd
tcp,http,SF,1,1,0,0,1,0,1,255,1,0,1,0,0,normal
tcp,private,S0,0,189,1,0,0.09,0.08,255,17,0.07,0.08,0,1,0,neptune
tcp,other,REJ,0,509,0,1,0,1,255,1,0,0.98,0,0.12,0.88,satan
tcp,telnet,S0,0,1,0.33,0.33,1,0,7,3,0.43,0.43,0.14,1,0,mscan
tcp,http,SF,1,9,0,0,1,0,222,255,1,0,0.01,0,0,normal
tcp,ftp,SF,1,1,0,0,1,0,255,14,0.05,0.69,0,0,0.68,warezmaster
tcp,http,SF,1,2,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,http,SF,1,20,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,ftp_data,SF,0,1,0,0,1,0,22,5,0.23,0.09,0.23,0,0,warezmaster
tcp,http,SF,1,10,0,0,1,0,18,179,1,0,0.06,0,0,normal
tcp,private,REJ,0,252,0,1,0.08,0.06,138,19,0.14,0.09,0.01,0,1,neptune
tcp,telnet,RSTO,0,266,0,1,0.06,0.06,255,17,0.07,0.07,0,0,1,neptune
tcp,private,S0,0,294,1,0,0.05,0.06,255,16,0.06,0.06,0,1,0,neptune
tcp,ftp,SF,0,1,0,0,1,0,179,85,0.47,0.03,0.01,0,0,guess_passwd
udp,domain_u,SF,0,5,0,0,0.8,0.4,255,212,0.83,0.01,0.01,0,0,normal
tcp,http,SF,1,2,0,0,1,0,193,255,1,0,0.01,0,0,normal
icmp,eco_i,SF,0,1,0,0,1,0,1,50,1,0,1,0,0,ipsweep
tcp,uucp_path,REJ,0,211,0,1,0.07,0.08,255,15,0.06,0.08,0,0,1,neptune
tcp,http,SF,1,4,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,private,S0,0,216,1,0,0.08,0.06,255,17,0.07,0.06,0,1,0,neptune
tcp,private,RSTR,0,1,0,1,1,0,133,1,0.01,0.65,0.64,0,0.65,portsweep
tcp,private,REJ,0,145,0,1,0.12,0.06,244,17,0.07,0.05,0,0,1,neptune
udp,private,SF,0,508,0,0,1,0,255,255,1,0,0.82,0,0,normal
tcp,telnet,REJ,0,1,0.12,0.83,1,0,238,14,0.02,0.03,0,0,0.02,mscan
tcp,http,SF,1,4,0,0,1,0,51,255,1,0,0.02,0,0,normal
tcp,private,RSTO,0,140,0,1,0.12,0.06,255,17,0.07,0.05,0,0,1,neptune
tcp,private,REJ,0,212,0,1,0.09,0.07,255,19,0.07,0.06,0,0,1,neptune
udp,private,SF,0,20,0,0,1,0,255,255,1,0,0.07,0,0,normal
tcp,ftp_data,SF,0,1,0,0,1,0,22,9,0.14,0.09,0.14,0,0,warezmaster
tcp,ftp_data,SF,0,1,0,0,1,0,8,15,0.88,0.25,0.88,0,0,warezmaster
tcp,imap4,S0,0,1,1,0,1,0,148,86,0.34,0.02,0.01,1,0,mscan
tcp,finger,S0,0,290,1,0,0.06,0.06,255,16,0.06,0.07,0,1,0,neptune
tcp,http,SF,1,41,0,0,1,0,255,255,1,0,0,0,0,normal
tcp,ftp,SF,1,1,0,0,1,0,255,16,0.06,0.76,0,0,0.73,warezmaster
tcp,private,REJ,0,221,0,1,0.01,0.08,255,2,0.01,0.08,0,0,1,neptune
tcp,http,SF,1,18,0,0,1,0,18,98,1,0,0.06,0,0,normal
tcp,telnet,S3,0,1,1,0,1,0,255,60,0.24,0.68,0,0.14,0.67,processtable
tcp,http,SF,1,13,0,0,1,0,255,255,1,0,0.01,0,0,normal
tcp,other,REJ,0,2,0,1,0.5,1,255,1,0,0.02,0,0,0,httptunnel
tcp,pop_3,RSTO,1,1,0,1,1,0,181,59,0.24,0.03,0.01,0,0.88,mscan
tcp,http,SF,1,3,0,0,1,0,18,255,1,0,0.06,0,0,normal
tcp,http,SF,1,10,0,0,1,0,106,231,1,0,0.01,0,0,normal
udp,private,SF,0,511,0,0,1,0,255,255,1,0,0.98,0,0,normal
tcp,sunrpc,REJ,0,3,0,1,0.33,1,255,17,0.07,0.03,0,0.01,0.34,mscan
tcp,http,SF,1,3,0,0,1,0,118,255,1,0,0.01,0,0,normal
tcp,vmnet,REJ,0,290,0,1,0.06,0.06,255,16,0.06,0.06,0,0,1,neptune
tcp,http,SF,1,1,0,0,1,0,1,255,1,0,1,0,0,normal
tcp,private,REJ,0,213,0,1,0.04,0.06,255,8,0.03,0.06,0,0,1,neptune
tcp,http,S2,1,4,0.25,0,1,0,255,254,1,0.01,0,0,0.01,back
udp,private,SF,0,1,0,0,1,0,100,99,0.99,0.02,0.01,0,0,normal
tcp,pop_3,SF,1,1,0,0,1,0,5,8,1,0,0.2,0,0,guess_passwd
udp,private,SF,0,279,0,0,1,0,255,255,1,0,0.86,0,0,normal
tcp,http,SF,1,17,0,0,1,0,233,255,1,0,0,0,0,normal
tcp,other,REJ,0,508,0,1,0,1,255,1,0,1,0,0.06,0.94,satan
tcp,ftp,SF,1,1,0,0,1,0,255,30,0.12,0.03,0,0.4,0.02,warezmaster
tcp,private,REJ,0,242,0,1,0.07,0.07,255,16,0.06,0.08,0,0,1,neptune
tcp,domain,S0,0,160,1,0,0.09,0.09,255,14,0.05,0.09,0,1,0,neptune
tcp,other,REJ,0,511,0,1,0,1,255,1,0,0.94,0,0.12,0.88,satan
